player_name,pos,Draft Capital,birth_date,breakout_age,Year1,Age1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Speed1,BMI1,YPR1,Rec Yards1,Y/RR1,YAC/R1,aDOT1,CTPRR1,UCTPRR1,Drop Rate1,CC%1,Wide%1,Slot%1,elu1,Year2,Age2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Speed2,BMI2,YPR2,Rec Yards2,Y/RR2,YAC/R2,aDOT2,CTPRR2,UCTPRR2,Drop Rate2,CC%2,Wide%2,Slot%2,elu2,Year3,Age3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Speed3,BMI3,YPR3,Rec Yards3,Y/RR3,YAC/R3,aDOT3,CTPRR3,UCTPRR3,Drop Rate3,CC%3,Wide%3,Slot%3,elu3,Year4,Age4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,Speed4,BMI4,YPR4,Rec Yards4,Y/RR4,YAC/R4,aDOT4,CTPRR4,UCTPRR4,Drop Rate4,CC%4,Wide%4,Slot%4,birthday_parsed,birthdate_source_url
Rashod Bateman,WR,1.0,1999-11-29,18.76,2018.0,18.76,0.28,0.28,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,19.76,0.363,0.363,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2020.0,20.76,0.312,0.312,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-11-29,https://www.pro-football-reference.com/players/B/BateRa00.htm
Ray-Ray McCloud,WR,6.0,1996-10-15,,2015.0,18.88,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2015.0,18.88,0.043,0.041,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,19.88,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,19.88,0.069,0.066,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1996-10-15,https://www.pro-football-reference.com/players/M/McClRa00.htm
Reche Caldwell,WR,2.0,1979-03-28,22.43,2000.0,21.43,0.003,0.003,0.001,0.001,0.0,0.0,,,,,,,,,,,,,,,2000.0,21.43,0.191,0.191,0.001,0.001,0.0,0.0,,,,,,,,,,,,,,,2001.0,22.43,0.235,0.235,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,22.43,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1979-03-28,https://www.pro-football-reference.com/players/C/CaldRe00.htm
Reggie Brown,WR,2.0,1981-01-13,,2000.0,19.63,-0.004,-0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,19.63,0.066,0.066,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.63,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,21.63,0.079,0.079,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1981-01-13,https://www.pro-football-reference.com/players/B/BrowRe01.htm
Reggie Germany,WR,7.0,1978-03-19,,2000.0,22.46,0.116,0.116,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-03-19,https://www.pro-football-reference.com/players/G/GermRe00.htm
Reggie Wayne,WR,1.0,1978-11-17,,2000.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-11-17,https://www.pro-football-reference.com/players/W/WaynRe00.htm
Reggie Williams,WR,1.0,1983-05-17,18.29,2001.0,18.29,0.258,0.155,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,19.29,0.358,0.215,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,20.29,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,20.29,0.407,0.244,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1983-05-17,https://www.pro-football-reference.com/players/W/WillRe00.htm
Ricardo Louis,WR,4.0,1994-03-23,,2012.0,18.44,0.01,0.01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2012.0,18.44,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2013.0,19.44,0.041,0.041,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2013.0,19.44,0.117,0.117,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1994-03-23,https://www.pro-football-reference.com/players/L/LouiRi00.htm
Richie James,WR,7.0,1995-09-05,19.99,2015.0,19.99,0.034,0.024,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2015.0,19.99,0.296,0.207,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,20.99,0.091,0.064,0.009,0.007,0.0,0.0,,,,,,,,,,,,,,,2016.0,20.99,0.346,0.242,0.009,0.007,0.0,0.0,,,,,,,,,,,,,,1995-09-05,https://www.pro-football-reference.com/players/J/JameRi00.htm
Richmond Flowers III,WR,7.0,1947-06-13,61.22,2008.0,61.22,0.0,0.0,0.951,0.903,0.0,0.0,,,,,,,,,,,,,,,2008.0,61.22,0.601,0.571,0.951,0.903,0.0,0.0,,,,,,,,,,,,,,,2009.0,62.22,0.09,0.086,0.237,0.225,0.0,0.0,,,,,,,,,,,,,,,2010.0,63.22,0.261,0.248,0.958,0.91,0.0,0.0,,,,,,,,,,,,,,1947-06-13,https://en.wikipedia.org/wiki/Richmond_Flowers_Jr.
Ricky Pearsall,WR,1.0,2000-09-09,,2019.0,18.98,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,18.98,0.02,0.019,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2020.0,19.98,0.121,0.115,0.033,0.032,0.0,0.0,,,,,,,,,,,,,,,2020.0,19.98,0.155,0.148,0.033,0.032,0.0,0.0,,,,,,,,,,,,,,2000-09-09,https://www.pro-football-reference.com/players/P/PearRi00.htm
Ricky White,WR,7.0,2002-02-06,20.57,2020.0,18.57,0.112,0.112,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2022.0,20.57,0.253,0.193,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2022.0,20.57,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2023.0,21.57,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2002-02-06,https://www.pro-football-reference.com/players/W/WhitRi01.htm
Riley Cooper,WR,5.0,1987-09-09,,2006.0,18.98,0.066,0.066,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2007.0,19.98,0.074,0.074,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2008.0,20.98,0.089,0.089,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,21.98,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1987-09-09,https://www.pro-football-reference.com/players/C/CoopRi00.htm
Riley Ridley,WR,4.0,1996-07-21,,2016.0,20.11,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,20.11,0.11,0.11,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,21.11,0.083,0.083,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,21.11,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1996-07-21,https://www.pro-football-reference.com/players/R/RidlRi00.htm
Rishard Matthews,WR,7.0,1989-10-12,,2010.0,20.89,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,20.89,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,21.89,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,21.89,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1989-10-12,https://www.pro-football-reference.com/players/M/MattRi00.htm
Robert Davis,WR,6.0,1995-04-02,18.42,2000.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2013.0,18.42,0.228,0.173,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2014.0,19.42,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2014.0,19.42,0.153,0.116,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1995-04-02,https://www.pro-football-reference.com/players/D/DaviRo00.htm
Robert Ferguson,WR,2.0,1979-12-17,20.71,2000.0,20.71,0.471,0.447,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-12-17,https://www.pro-football-reference.com/players/F/FergRo00.htm
Robert Herron,WR,6.0,1992-06-02,,2010.0,18.25,0.059,0.045,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,18.25,0.014,0.011,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.25,0.142,0.108,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.25,0.01,0.007,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1992-06-02,https://www.pro-football-reference.com/players/H/HerrRo00.htm
Robert Meachem,WR,1.0,1984-09-28,21.92,2004.0,19.93,0.157,0.157,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2005.0,20.93,0.179,0.179,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,21.92,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,21.92,0.418,0.418,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1984-09-28,https://www.pro-football-reference.com/players/M/MeacRo00.htm
Robert Woods,WR,2.0,1992-04-10,18.39,2010.0,18.39,0.008,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,18.39,0.233,0.14,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.39,0.375,0.357,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.39,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1992-04-10,https://www.pro-football-reference.com/players/W/WoodRo02.htm
Rod Gardner,WR,1.0,1977-10-26,22.85,2000.0,22.85,-0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,22.85,0.383,0.364,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-10-26,https://www.pro-football-reference.com/players/G/GardRo00.htm
Roddy White,WR,1.0,1981-11-02,19.83,2001.0,19.83,0.2,0.14,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,20.83,0.231,0.162,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,21.83,0.003,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,21.83,0.381,0.267,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1981-11-02,https://www.pro-football-reference.com/players/W/WhitRo00.htm
Rodney Adams,WR,5.0,1994-09-15,,2013.0,18.96,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2013.0,18.96,0.003,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2014.0,19.96,0.056,0.048,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2014.0,19.96,0.159,0.135,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1994-09-15,https://www.pro-football-reference.com/players/A/AdamRo01.htm
Rodney Wright,WR,7.0,1999-12-28,,2000.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1999-12-28,https://en.wikipedia.org/wiki/Big30
Roman Wilson,WR,3.0,2001-06-19,,2020.0,19.2,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2020.0,19.2,0.096,0.096,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2021.0,20.2,0.137,0.137,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2021.0,20.2,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2001-06-19,https://www.pro-football-reference.com/players/W/WilsRo02.htm
Rome Odunze,WR,1.0,2002-06-03,19.25,2020.0,18.25,-0.009,-0.008,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2020.0,18.25,0.04,0.038,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2021.0,19.25,0.21,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2021.0,19.25,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2002-06-03,https://www.pro-football-reference.com/players/O/OdunRo00.htm
Romeo Doubs,WR,4.0,2000-04-13,19.38,2018.0,18.38,0.118,0.089,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,19.38,-0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,19.38,0.243,0.185,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2020.0,20.39,-0.001,-0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2000-04-13,https://www.pro-football-reference.com/players/D/DoubRo00.htm
Ron Dixon,WR,3.0,1976-05-28,,2004.0,28.26,0.017,0.017,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,30.26,0.107,0.107,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,30.26,0.019,0.019,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2007.0,31.26,0.012,0.012,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1976-05-28,https://www.pro-football-reference.com/players/D/DixoRo00.htm
Ron Dugans,WR,3.0,1977-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-04-27,https://www.pro-football-reference.com/players/D/DugaRo00.htm
Ron Johnson,WR,4.0,1980-05-23,20.28,2000.0,20.28,0.481,0.481,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,21.28,0.436,0.436,0.027,0.027,0.0,0.0,,,,,,,,,,,,,,,2014.0,34.28,0.231,0.196,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2014.0,34.28,0.005,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1980-05-23,https://www.pro-football-reference.com/players/J/JohnRo03.htm
Ronald Curry,WR,7.0,1979-05-28,21.26,2000.0,21.26,0.344,0.327,0.975,0.926,0.0,0.0,,,,,,,,,,,,,,,2000.0,21.26,0.0,0.0,0.975,0.926,0.0,0.0,,,,,,,,,,,,,,,2001.0,22.26,0.104,0.099,0.335,0.318,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-05-28,https://www.pro-football-reference.com/players/C/CurrRo01.htm
Ronald Johnson,WR,6.0,1955-04-08,,2002.0,47.4,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,48.4,0.045,0.045,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,48.4,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1955-04-08,https://en.wikipedia.org/wiki/Ron_Johnson
Rondale Moore,WR,2.0,2000-06-09,18.23,2018.0,18.23,0.372,0.372,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,18.23,0.062,0.062,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,19.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,19.23,0.087,0.087,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2000-06-09,https://www.pro-football-reference.com/players/M/MoorRo02.htm
Ronnie Bell,WR,7.0,2000-01-28,13.59,2013.0,13.59,0.102,0.077,0.84,0.639,0.0,0.0,,,,,,,,,,,,,,,2013.0,13.59,0.001,0.001,0.84,0.639,0.0,0.0,,,,,,,,,,,,,,,2014.0,14.59,0.001,0.001,0.004,0.003,0.0,0.0,,,,,,,,,,,,,,,2018.0,18.59,0.068,0.068,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2000-01-28,https://www.pro-football-reference.com/players/B/BellRo01.htm
Roscoe Parrish,WR,2.0,1982-07-16,,2002.0,20.13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,20.13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,21.13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,21.13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1982-07-16,https://www.pro-football-reference.com/players/P/ParrRo00.htm
Roy Hall,WR,5.0,1983-12-08,,2003.0,19.73,0.013,0.013,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2004.0,20.73,0.09,0.09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2005.0,21.73,0.025,0.025,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,22.73,0.059,0.059,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1983-12-08,https://www.pro-football-reference.com/players/H/HallRo02.htm
Roy Williams,WR,1.0,1980-08-14,20.05,2000.0,20.05,0.05,0.048,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,20.05,0.279,0.265,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,21.05,0.274,0.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,21.05,0.008,0.007,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1980-08-14,https://www.pro-football-reference.com/players/W/WillRo03.htm
Roydell Williams,WR,4.0,1981-03-14,20.47,2000.0,19.47,0.083,0.058,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.47,0.33,0.231,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.47,-0.001,-0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,21.47,0.054,0.037,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1981-03-14,https://www.pro-football-reference.com/players/W/WillRo05.htm
Rueben Randle,WR,2.0,1991-05-07,19.32,2009.0,18.32,0.089,0.089,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,19.32,0.284,0.284,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,20.32,0.405,0.405,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-07,https://www.pro-football-reference.com/players/R/RandRu00.htm
Russell Gage,WR,6.0,1996-01-22,,2016.0,20.61,0.055,0.055,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,21.61,0.142,0.142,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,21.61,0.073,0.073,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01-22,https://www.pro-football-reference.com/players/G/GageRu00.htm
Ryan Broyles,WR,2.0,1988-04-09,21.4,2008.0,20.4,0.129,0.123,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2008.0,20.4,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,21.4,0.029,0.027,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,21.4,0.417,0.396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1988-04-09,https://www.pro-football-reference.com/players/B/BroyRy00.htm
Ryan Flournoy,WR,6.0,1999-10-27,,2006.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-27,https://www.pro-football-reference.com/players/F/FlouRy00.htm
Ryan Grant,WR,5.0,1982-12-09,,2001.0,18.73,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,18.73,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,19.73,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,19.73,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1982-12-09,https://www.pro-football-reference.com/players/G/GranRy00.htm
Ryan Hoag,WR,7.0,1979-11-23,,2002.0,22.77,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2004.0,24.77,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-11-23,https://en.wikipedia.org/wiki/Ryan_Hoag
Ryan Switzer,WR,4.0,1994-11-04,,2013.0,18.83,0.004,0.004,0.026,0.025,0.0,0.0,,,,,,,,,,,,,,,2013.0,18.83,0.101,0.096,0.026,0.025,0.0,0.0,,,,,,,,,,,,,,,2014.0,19.82,0.004,0.004,0.022,0.021,0.0,0.0,,,,,,,,,,,,,,,2014.0,19.82,0.174,0.166,0.022,0.021,0.0,0.0,,,,,,,,,,,,,,1994-11-04,https://www.pro-football-reference.com/players/S/SwitRy00.htm
Ryan Swope,WR,6.0,1990-09-20,20.95,2009.0,18.95,0.04,0.038,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,19.95,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,19.95,0.186,0.177,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,20.95,0.349,0.332,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1990-09-20,https://en.wikipedia.org/wiki/Ryan_Swope
Ryan Whalen,WR,6.0,1989-07-26,20.1,2007.0,18.1,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2008.0,19.1,0.185,0.111,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,20.1,0.313,0.188,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,21.1,0.097,0.058,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1989-07-26,https://www.pro-football-reference.com/players/W/WhalRy00.htm
Ryne Robinson,WR,4.0,1984-11-04,19.82,2003.0,18.82,0.001,0.001,0.002,0.001,0.0,0.0,,,,,,,,,,,,,,,2003.0,18.82,0.075,0.053,0.002,0.001,0.0,0.0,,,,,,,,,,,,,,,2004.0,19.82,0.212,0.148,0.025,0.018,0.0,0.0,,,,,,,,,,,,,,,2005.0,20.82,0.017,0.012,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1984-11-04,https://www.pro-football-reference.com/players/R/RobiRy00.htm
Sam Aiken,WR,4.0,1980-12-14,19.72,2000.0,19.72,0.007,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,19.72,0.218,0.207,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.71,0.297,0.282,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1980-12-14,https://www.pro-football-reference.com/players/A/AikeSa00.htm
Sam Simmons,WR,5.0,1979-11-25,20.77,2000.0,20.77,0.01,0.01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,20.77,0.23,0.23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,21.77,0.309,0.309,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,21.77,0.013,0.013,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1979-11-25,https://www.pro-football-reference.com/players/S/SimmSa20.htm
Samie Parker,WR,4.0,1981-03-25,21.44,2000.0,19.44,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,19.44,0.035,0.021,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.44,0.177,0.106,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,21.44,0.276,0.166,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1981-03-25,https://www.pro-football-reference.com/players/P/ParkSa00.htm
Sammie Coates,WR,3.0,1993-03-31,20.42,2012.0,19.42,0.155,0.155,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2013.0,20.42,0.361,0.361,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2014.0,21.42,0.211,0.211,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-03-31,https://www.pro-football-reference.com/players/C/CoatSa00.htm
Sammie Stroughter,WR,7.0,1986-01-03,20.66,2005.0,19.66,0.009,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,20.66,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,20.66,0.316,0.189,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2007.0,21.66,0.142,0.085,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1986-01-03,https://www.pro-football-reference.com/players/S/StroSa00.htm
Sammy Watkins,WR,1.0,1993-06-14,18.21,2011.0,18.21,0.336,0.319,0.001,0.001,0.0,0.0,,,,,,,,,,,,,,,2011.0,18.21,0.029,0.028,0.001,0.001,0.0,0.0,,,,,,,,,,,,,,,2012.0,19.22,0.122,0.116,0.019,0.018,0.0,0.0,,,,,,,,,,,,,,,2012.0,19.22,0.024,0.023,0.019,0.018,0.0,0.0,,,,,,,,,,,,,,1993-06-14,https://www.pro-football-reference.com/players/W/WatkSa00.htm
Samori Toure,WR,7.0,1998-03-24,23.44,2021.0,23.44,0.319,0.319,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2021.0,23.44,0.046,0.046,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-03-24,https://www.pro-football-reference.com/players/T/TourSa00.htm
Santana Moss,WR,1.0,1979-06-01,,2000.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-06-01,https://www.pro-football-reference.com/players/M/MossSa00.htm
Santonio Holmes,WR,1.0,1984-03-03,19.5,2003.0,19.5,-0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,19.5,0.277,0.277,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2004.0,20.5,0.433,0.433,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2005.0,21.5,0.486,0.486,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1984-03-03,https://www.pro-football-reference.com/players/H/HolmSa00.htm
