player_name,pos,Draft Capital,birth_date,breakout_age,Year1,Age1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Speed1,BMI1,YPC1,YCO/A1,MTF/A1,Break%1,elu1,Year2,Age2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Speed2,BMI2,YPC2,YCO/A2,MTF/A2,Break%2,elu2,Year3,Age3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Speed3,BMI3,YPC3,YCO/A3,MTF/A3,Break%3,elu3,Year4,Age4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,Speed4,BMI4,YPC4,YCO/A4,MTF/A4,Break%4,birthday_parsed,birthdate_source_url
Javarris Williams,RB,7.0,1986-04-08,,2022.0,36.4,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,,,2023.0,37.4,0.027,0.02,0.0,0.0,0.0,0.0,,,,,,,,2023.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2024.0,38.4,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,1986-04-08,https://www.pro-football-reference.com/players/W/WillJa05.htm
Javon Ringer,RB,5.0,1987-02-02,18.58,2005.0,18.58,0.23,0.23,0.0,0.0,0.0,0.0,,,,,,,,2005.0,18.58,0.021,0.021,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.58,0.119,0.119,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.58,0.045,0.045,0.0,0.0,0.0,0.0,,,,,,,1987-02-02,https://www.pro-football-reference.com/players/R/RingJa00.htm
Javonte Williams,RB,2.0,2000-04-25,18.35,2018.0,18.35,0.011,0.01,0.0,0.0,0.0,0.0,,,,,,,,2018.0,18.35,0.219,0.208,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.35,0.19,0.18,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.35,0.037,0.035,0.0,0.0,0.0,0.0,,,,,,,2000-04-25,https://www.pro-football-reference.com/players/W/WillJa10.htm
Javorius Allen,RB,4.0,1991-08-27,22.02,2012.0,21.02,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2013.0,22.02,0.473,0.45,0.0,0.0,0.0,0.0,,,,,,,,2013.0,22.02,0.065,0.061,0.0,0.0,0.0,0.0,,,,,,,,2014.0,23.01,0.334,0.317,0.0,0.0,0.0,0.0,,,,,,,1991-08-27,https://www.pro-football-reference.com/players/A/AlleJa01.htm
Jawan Jamison,RB,7.0,1991-11-23,,2011.0,19.77,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.77,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2012.0,20.77,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2012.0,20.77,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1991-11-23,https://en.wikipedia.org/wiki/Jawan_Jamison
Jawhar Jordan,RB,6.0,1999-08-18,,2019.0,20.04,0.04,0.038,0.0,0.0,0.0,0.0,,,,,,,,2019.0,20.04,0.015,0.014,0.0,0.0,0.0,0.0,,,,,,,,2020.0,21.04,0.019,0.018,0.0,0.0,0.0,0.0,,,,,,,,2020.0,21.04,0.009,0.008,0.0,0.0,0.0,0.0,,,,,,,1999-08-18,https://en.wikipedia.org/wiki/Jawhar_Jordan
Jay Ajayi,RB,5.0,1993-06-15,20.21,2012.0,19.21,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2012.0,19.21,0.194,0.148,0.0,0.0,0.0,0.0,,,,,,,,2013.0,20.21,0.519,0.394,0.0,0.0,0.0,0.0,,,,,,,,2013.0,20.21,0.049,0.037,0.0,0.0,0.0,0.0,,,,,,,1993-06-15,https://www.pro-football-reference.com/players/A/AjayJa00.htm
Jay Finley,RB,7.0,1988-05-15,20.3,2007.0,19.3,0.045,0.043,0.0,0.0,0.0,0.0,,,,,,,,2007.0,19.3,0.075,0.071,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.3,0.095,0.09,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.3,0.418,0.397,0.0,0.0,0.0,0.0,,,,,,,1988-05-15,https://en.wikipedia.org/wiki/Jay_Finley
Jay Prosch,RB,6.0,1992-08-21,,2010.0,18.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.03,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2012.0,20.03,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,2012.0,20.03,0.135,0.135,0.0,0.0,0.0,0.0,,,,,,,1992-08-21,https://www.pro-football-reference.com/players/P/ProsJa00.htm
Jaydon Blue,RB,5.0,2004-01-08,,2022.0,18.65,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,2023.0,19.65,0.109,0.104,0.0,0.0,0.0,0.0,,,,,,,,2023.0,19.65,0.037,0.035,0.0,0.0,0.0,0.0,,,,,,,,2024.0,20.65,0.182,0.182,0.0,0.0,0.0,0.0,,,,,,,2004-01-08,https://www.pro-football-reference.com/players/B/BlueJa01.htm
Jaylen Wright,RB,4.0,2003-04-01,19.42,2021.0,18.42,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,,2021.0,18.42,0.122,0.122,0.0,0.0,0.0,0.0,,,,,,,,2022.0,19.42,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2022.0,19.42,0.235,0.235,0.0,0.0,0.0,0.0,,,,,,,2003-04-01,https://www.pro-football-reference.com/players/W/WrigJa04.htm
Jeremi Johnson,RB,4.0,1980-09-04,20.99,2000.0,19.99,0.118,0.118,0.0,0.0,0.0,0.0,,,,,,,,2000.0,19.99,0.022,0.022,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.99,0.108,0.108,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.99,0.5,0.5,0.0,0.0,0.0,0.0,,,,,,,1980-09-04,https://www.pro-football-reference.com/players/J/JohnJe00.htm
Jeremy Hill,RB,2.0,1992-10-20,19.87,2009.0,16.87,0.098,0.069,0.0,0.0,0.0,0.0,,,,,,,,2012.0,19.87,0.014,0.014,0.0,0.0,0.0,0.0,,,,,,,,2012.0,19.87,0.645,0.645,0.0,0.0,0.0,0.0,,,,,,,,2013.0,20.87,0.563,0.563,0.0,0.0,0.0,0.0,,,,,,,1992-10-20,https://www.pro-football-reference.com/players/H/HillJe01.htm
Jeremy Langford,RB,4.0,1991-12-06,21.74,2012.0,20.74,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2013.0,21.74,0.631,0.631,0.0,0.0,0.0,0.0,,,,,,,,2013.0,21.74,0.048,0.048,0.0,0.0,0.0,0.0,,,,,,,,2014.0,22.74,0.643,0.643,0.0,0.0,0.0,0.0,,,,,,,1991-12-06,https://www.pro-football-reference.com/players/L/LangJe00.htm
Jeremy McNichols,RB,5.0,1995-12-26,19.68,2014.0,18.68,0.039,0.029,0.0,0.0,0.0,0.0,,,,,,,,2014.0,18.68,0.038,0.029,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.68,0.583,0.443,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.68,0.182,0.138,0.0,0.0,0.0,0.0,,,,,,,1995-12-26,https://www.pro-football-reference.com/players/M/McNiJe00.htm
Jerick McKinnon,RB,3.0,1992-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-05-03,https://www.pro-football-reference.com/players/M/McKiJe00.htm
Jerious Norwood,RB,3.0,1983-07-29,,2002.0,19.09,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,,2002.0,19.09,0.075,0.075,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.09,0.199,0.199,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.09,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,1983-07-29,https://www.pro-football-reference.com/players/N/NorwJe00.htm
Jermar Jefferson,RB,7.0,2000-04-15,18.38,2018.0,18.38,0.025,0.023,0.0,0.0,0.0,0.0,,,,,,,,2018.0,18.38,0.584,0.555,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.38,0.245,0.233,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.38,0.047,0.045,0.0,0.0,0.0,0.0,,,,,,,2000-04-15,https://www.pro-football-reference.com/players/J/JeffJe00.htm
Jerome Felton,RB,5.0,1986-07-03,,2002.0,16.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2003.0,17.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2003.0,17.16,0.054,0.041,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1986-07-03,https://www.pro-football-reference.com/players/F/FeltJe00.htm
Jerome Ford,RB,5.0,1999-09-12,20.97,2018.0,18.97,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.97,0.043,0.043,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.97,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2020.0,20.97,0.301,0.256,0.0,0.0,0.0,0.0,,,,,,,1999-09-12,https://www.pro-football-reference.com/players/F/FordJe00.htm
Jerome Harrison,RB,5.0,1983-02-26,22.51,2004.0,21.51,0.013,0.008,0.0,0.0,0.0,0.0,,,,,,,,2005.0,22.51,0.631,0.379,0.0,0.0,0.0,0.0,,,,,,,,2005.0,22.51,0.054,0.032,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1983-02-26,https://www.pro-football-reference.com/players/H/HarrJe00.htm
Joe McKnight,RB,4.0,1988-04-16,,2007.0,19.38,0.049,0.029,0.0,0.0,0.0,0.0,,,,,,,,2007.0,19.38,0.136,0.081,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.38,0.042,0.025,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.38,0.125,0.075,0.0,0.0,0.0,0.0,,,,,,,1988-04-16,https://www.pro-football-reference.com/players/M/McKnJo00.htm
Joe Mixon,RB,2.0,1996-07-24,20.11,2015.0,19.1,0.186,0.177,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.1,0.097,0.092,0.0,0.0,0.0,0.0,,,,,,,,2016.0,20.11,0.27,0.257,0.015,0.014,0.0,0.0,,,,,,,,2016.0,20.11,0.123,0.117,0.015,0.014,0.0,0.0,,,,,,,1996-07-24,https://www.pro-football-reference.com/players/M/MixoJo00.htm
Joe Williams,RB,4.0,1954-06-26,61.18,2007.0,53.18,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2015.0,61.18,0.202,0.192,0.0,0.0,0.0,0.0,,,,,,,,2015.0,61.18,0.018,0.017,0.0,0.0,0.0,0.0,,,,,,,,2016.0,62.18,0.583,0.554,0.0,0.0,0.0,0.0,,,,,,,1954-06-26,https://en.wikipedia.org/wiki/Eddie_Joe_Williams
Joey Iosefa,RB,7.0,1991-06-19,,2011.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2011.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2012.0,21.2,0.075,0.057,0.011,0.008,0.0,0.0,,,,,,,,2012.0,21.2,0.144,0.109,0.011,0.008,0.0,0.0,,,,,,,1991-06-19,https://www.pro-football-reference.com/players/I/IoseJo00.htm
John Conner,RB,5.0,1987-06-08,,2006.0,19.23,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.23,0.019,0.019,0.0,0.0,0.0,0.0,,,,,,,,2007.0,20.23,0.03,0.03,0.0,0.0,0.0,0.0,,,,,,,,2007.0,20.23,0.03,0.03,0.0,0.0,0.0,0.0,,,,,,,1987-06-08,https://www.pro-football-reference.com/players/C/ConnJo00.htm
John Kelly,RB,6.0,1996-10-04,,2015.0,18.91,0.061,0.061,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.91,0.191,0.191,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.91,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,2017.0,20.91,0.072,0.072,0.002,0.002,0.0,0.0,,,,,,,1996-10-04,https://www.pro-football-reference.com/players/K/KellJo00.htm
Johnathan Franklin,RB,4.0,1989-10-23,19.86,2009.0,19.86,0.348,0.209,0.0,0.0,0.0,0.0,,,,,,,,2009.0,19.86,0.01,0.006,0.0,0.0,0.0,0.0,,,,,,,,2010.0,20.86,0.777,0.466,0.0,0.0,0.0,0.0,,,,,,,,2010.0,20.86,0.019,0.011,0.0,0.0,0.0,0.0,,,,,,,1989-10-23,https://www.pro-football-reference.com/players/F/FranJo01.htm
Johnny White,RB,5.0,1988-02-03,,2007.0,19.58,0.029,0.028,0.0,0.0,0.0,0.0,,,,,,,,2007.0,19.58,0.074,0.07,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.58,-0.001,-0.001,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.58,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1988-02-03,https://www.pro-football-reference.com/players/W/WhitJo01.htm
Jonathan Dwyer,RB,6.0,1989-07-26,18.1,2007.0,18.1,0.004,0.003,0.0,0.0,0.0,0.0,,,,,,,,2007.0,18.1,0.54,0.513,0.0,0.0,0.0,0.0,,,,,,,,2008.0,19.1,0.181,0.172,0.0,0.0,0.0,0.0,,,,,,,,2008.0,19.1,1.741,1.654,0.0,0.0,0.0,0.0,,,,,,,1989-07-26,https://www.pro-football-reference.com/players/D/DwyeJo00.htm
Jonathan Stewart,RB,1.0,1987-03-21,19.45,2005.0,18.45,0.133,0.08,0.0,0.0,0.0,0.0,,,,,,,,2005.0,18.45,0.024,0.014,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.45,0.434,0.261,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.45,0.051,0.03,0.0,0.0,0.0,0.0,,,,,,,1987-03-21,https://www.pro-football-reference.com/players/S/StewJo00.htm
Jonathan Taylor,RB,2.0,1999-01-19,18.62,2017.0,18.62,0.018,0.018,0.0,0.0,0.0,0.0,,,,,,,,2017.0,18.62,0.628,0.628,0.0,0.0,0.0,0.0,,,,,,,,2018.0,19.62,0.015,0.015,0.0,0.0,0.0,0.0,,,,,,,,2018.0,19.62,0.956,0.956,0.0,0.0,0.0,0.0,,,,,,,1999-01-19,https://www.pro-football-reference.com/players/T/TaylJo02.htm
Jonathan Wells,RB,4.0,1979-07-21,21.12,2000.0,21.12,0.333,0.333,0.0,0.0,0.0,0.0,,,,,,,,2000.0,21.12,0.018,0.018,0.0,0.0,0.0,0.0,,,,,,,,2001.0,22.12,0.03,0.03,0.0,0.0,0.0,0.0,,,,,,,,2001.0,22.12,1.07,1.07,0.0,0.0,0.0,0.0,,,,,,,1979-07-21,https://www.pro-football-reference.com/players/W/WellJo00.htm
Jonathan Williams,RB,5.0,1994-02-02,19.58,2012.0,18.58,0.072,0.072,0.0,0.0,0.0,0.0,,,,,,,,2012.0,18.58,0.032,0.032,0.0,0.0,0.0,0.0,,,,,,,,2013.0,19.58,0.386,0.386,0.039,0.039,0.0,0.0,,,,,,,,2013.0,19.58,0.087,0.087,0.039,0.039,0.0,0.0,,,,,,,1994-02-02,https://www.pro-football-reference.com/players/W/WillJo07.htm
Jonathon Brooks,RB,2.0,2003-07-21,,2021.0,18.12,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2021.0,18.12,0.044,0.041,0.0,0.0,0.0,0.0,,,,,,,,2022.0,19.12,0.029,0.027,0.0,0.0,0.0,0.0,,,,,,,,2022.0,19.12,0.145,0.138,0.0,0.0,0.0,0.0,,,,,,,2003-07-21,https://www.pro-football-reference.com/players/B/BrooJo02.htm
Jordan Howard,RB,5.0,1994-11-02,18.83,2013.0,18.83,0.224,0.156,0.0,0.0,0.0,0.0,,,,,,,,2013.0,18.83,0.042,0.03,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.83,0.708,0.495,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.83,0.045,0.031,0.0,0.0,0.0,0.0,,,,,,,1994-11-02,https://www.pro-football-reference.com/players/H/HowaJo00.htm
Jordan James,RB,5.0,1936-07-31,,2010.0,74.09,0.004,0.003,0.0,0.0,0.0,0.0,,,,,,,,2011.0,75.09,0.077,0.054,0.0,0.0,0.0,0.0,,,,,,,,2012.0,76.09,0.149,0.104,0.0,0.0,0.0,0.0,,,,,,,,2013.0,77.09,0.186,0.13,0.0,0.0,0.0,0.0,,,,,,,1936-07-31,https://en.wikipedia.org/wiki/James_R._Jordan_Sr.
Jordan Scarlett,RB,5.0,1996-02-09,20.56,2015.0,19.56,0.056,0.056,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2016.0,20.56,0.325,0.325,0.0,0.0,0.0,0.0,,,,,,,,2016.0,20.56,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,1996-02-09,https://www.pro-football-reference.com/players/S/ScarJo00.htm
Jordan Todman,RB,6.0,1990-02-24,,2008.0,18.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2008.0,18.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2009.0,19.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2009.0,19.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1990-02-24,https://www.pro-football-reference.com/players/T/TodmJo00.htm
Jordan Wilkins,RB,5.0,1994-07-18,,2014.0,20.12,0.074,0.074,0.025,0.025,0.0,0.0,,,,,,,,2014.0,20.12,0.001,0.001,0.025,0.025,0.0,0.0,,,,,,,,2015.0,21.12,0.101,0.101,0.0,0.0,0.0,0.0,,,,,,,,2015.0,21.12,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,1994-07-18,https://www.pro-football-reference.com/players/W/WilkJo01.htm
Joseph Addai,RB,1.0,1983-05-03,19.33,2001.0,18.33,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2002.0,19.33,0.02,0.02,0.0,0.0,0.0,0.0,,,,,,,,2002.0,19.33,0.235,0.235,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.33,0.113,0.113,0.0,0.0,0.0,0.0,,,,,,,1983-05-03,https://www.pro-football-reference.com/players/A/AddaJo00.htm
Joseph Randle,RB,5.0,1991-12-29,19.67,2010.0,18.67,0.078,0.074,0.0,0.0,0.0,0.0,,,,,,,,2010.0,18.67,0.061,0.058,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.67,0.051,0.049,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.67,0.421,0.4,0.0,0.0,0.0,0.0,,,,,,,1991-12-29,https://www.pro-football-reference.com/players/R/RandJo01.htm
Josh Jacobs,RB,1.0,1998-02-11,,2016.0,18.55,0.167,0.167,0.0,0.0,0.0,0.0,,,,,,,,2016.0,18.55,0.025,0.025,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.55,0.067,0.067,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.55,0.07,0.07,0.0,0.0,0.0,0.0,,,,,,,1998-02-11,https://www.pro-football-reference.com/players/J/JacoJo01.htm
Josh Robinson,RB,6.0,1991-01-08,,2012.0,21.65,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2012.0,21.65,0.072,0.072,0.0,0.0,0.0,0.0,,,,,,,,2013.0,22.65,0.156,0.156,0.0,0.0,0.0,0.0,,,,,,,,2013.0,22.65,0.018,0.018,0.0,0.0,0.0,0.0,,,,,,,1991-01-08,https://www.pro-football-reference.com/players/R/RobiJo01.htm
Josh Scobey,RB,6.0,1979-12-11,20.73,2000.0,20.73,0.551,0.524,0.0,0.0,0.0,0.0,,,,,,,,2000.0,20.73,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.72,0.017,0.016,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.72,1.359,1.291,0.0,0.0,0.0,0.0,,,,,,,1979-12-11,https://www.pro-football-reference.com/players/S/ScobJo00.htm
Joshua Kelley,RB,4.0,1997-11-20,20.78,2018.0,20.78,0.034,0.032,0.0,0.0,0.0,0.0,,,,,,,,2018.0,20.78,0.679,0.645,0.0,0.0,0.0,0.0,,,,,,,,2019.0,21.78,0.446,0.423,0.0,0.0,0.0,0.0,,,,,,,,2019.0,21.78,0.034,0.033,0.0,0.0,0.0,0.0,,,,,,,1997-11-20,https://www.pro-football-reference.com/players/K/KellJo01.htm
Julius Jones,RB,2.0,1981-08-14,,2000.0,19.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2000.0,19.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1981-08-14,https://www.pro-football-reference.com/players/J/JoneJu01.htm
Justice Hill,RB,4.0,1997-11-14,18.8,2016.0,18.8,0.239,0.227,0.0,0.0,0.0,0.0,,,,,,,,2016.0,18.8,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.8,0.032,0.031,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.8,0.348,0.33,0.0,0.0,0.0,0.0,,,,,,,1997-11-14,https://www.pro-football-reference.com/players/H/HillJu00.htm
Justin Fargas,RB,3.0,1980-01-25,,2000.0,20.6,0.017,0.017,0.0,0.0,0.0,0.0,,,,,,,,2002.0,22.6,0.013,0.008,0.0,0.0,0.0,0.0,,,,,,,,2002.0,22.6,0.196,0.117,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1980-01-25,https://www.pro-football-reference.com/players/F/FargJu00.htm
Justin Forsett,RB,7.0,1985-10-14,19.88,2005.0,19.88,0.352,0.211,0.0,0.0,0.0,0.0,,,,,,,,2005.0,19.88,0.015,0.009,0.0,0.0,0.0,0.0,,,,,,,,2006.0,20.88,0.175,0.105,0.0,0.0,0.0,0.0,,,,,,,,2006.0,20.88,0.038,0.023,0.0,0.0,0.0,0.0,,,,,,,1985-10-14,https://www.pro-football-reference.com/players/F/ForsJu00.htm
Justin Green,RB,5.0,1982-04-30,,2001.0,19.34,0.135,0.102,0.0,0.0,0.0,0.0,,,,,,,,2007.0,25.34,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,,2009.0,27.34,0.086,0.086,0.0,0.0,0.0,0.0,,,,,,,,2009.0,27.34,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,1982-04-30,https://www.pro-football-reference.com/players/G/GreeJu00.htm
Justin Griffith,RB,4.0,1980-07-21,,2000.0,20.11,0.143,0.143,0.0,0.0,0.0,0.0,,,,,,,,2000.0,20.11,0.168,0.168,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.11,0.025,0.025,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.11,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,1980-07-21,https://www.pro-football-reference.com/players/G/GrifJu00.htm
Justin Hamilton,RB,7.0,1982-09-17,,2002.0,19.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2004.0,21.96,0.006,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1982-09-17,https://www.pro-football-reference.com/players/H/HamiJu20.htm
Justin Jackson,RB,7.0,1996-04-22,18.36,2014.0,18.36,0.728,0.728,0.0,0.0,0.0,0.0,,,,,,,,2014.0,18.36,0.089,0.089,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.36,0.706,0.706,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.36,0.045,0.045,0.0,0.0,0.0,0.0,,,,,,,1996-04-22,https://www.pro-football-reference.com/players/J/JackJu01.htm
Justise Hairston,RB,6.0,1983-06-27,,2003.0,20.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2004.0,21.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1983-06-27,https://en.wikipedia.org/wiki/Justise_Hairston
Ka'Deem Carey,RB,4.0,1992-10-30,19.84,2011.0,18.84,0.057,0.054,0.0,0.0,0.0,0.0,,,,,,,,2011.0,18.84,0.151,0.144,0.0,0.0,0.0,0.0,,,,,,,,2012.0,19.84,0.056,0.053,0.0,0.0,0.0,0.0,,,,,,,,2012.0,19.84,0.632,0.6,0.0,0.0,0.0,0.0,,,,,,,1992-10-30,https://www.pro-football-reference.com/players/C/CareKa00.htm
Kaleb Johnson,RB,3.0,1993-02-22,29.52,2022.0,29.52,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,2022.0,29.52,0.62,0.62,0.0,0.0,0.0,0.0,,,,,,,,2023.0,30.52,0.306,0.306,0.0,0.0,0.0,0.0,,,,,,,,2023.0,30.52,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,1993-02-22,https://www.pro-football-reference.com/players/J/JohnKa02.htm
Kalel Mullings,RB,6.0,2002-10-04,21.91,2022.0,19.91,0.068,0.068,0.002,0.002,0.0,0.0,,,,,,,,2023.0,20.91,0.055,0.055,0.0,0.0,0.0,0.0,,,,,,,,2023.0,20.91,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,2024.0,21.91,0.782,0.782,0.0,0.0,0.0,0.0,,,,,,,2002-10-04,https://www.pro-football-reference.com/players/M/MullKa00.htm
Kalen Ballage,RB,4.0,1995-12-22,,2014.0,18.69,0.062,0.059,0.0,0.0,0.0,0.0,,,,,,,,2014.0,18.69,0.024,0.023,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.69,0.151,0.143,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.69,0.008,0.007,0.0,0.0,0.0,0.0,,,,,,,1995-12-22,https://www.pro-football-reference.com/players/B/BallKa00.htm
Kareem Hunt,RB,3.0,1995-08-06,18.07,2013.0,18.07,0.332,0.233,0.0,0.0,0.0,0.0,,,,,,,,2013.0,18.07,0.014,0.01,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.07,0.601,0.421,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.07,0.006,0.004,0.0,0.0,0.0,0.0,,,,,,,1995-08-06,https://www.pro-football-reference.com/players/H/HuntKa00.htm
Karlos Williams,RB,5.0,1993-05-04,20.33,2013.0,20.33,0.213,0.203,0.0,0.0,0.0,0.0,,,,,,,,2013.0,20.33,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,2014.0,21.33,0.293,0.278,0.0,0.0,0.0,0.0,,,,,,,,2014.0,21.33,0.05,0.048,0.0,0.0,0.0,0.0,,,,,,,1993-05-04,https://www.pro-football-reference.com/players/W/WillKa01.htm
Ke'Shawn Vaughn,RB,3.0,1997-05-04,18.33,2015.0,18.33,0.311,0.311,0.0,0.0,0.0,0.0,,,,,,,,2015.0,18.33,0.02,0.02,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.33,0.187,0.187,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.33,0.021,0.021,0.0,0.0,0.0,0.0,,,,,,,1997-05-04,https://www.pro-football-reference.com/players/V/VaugKe00.htm
Keaontay Ingram,RB,6.0,1999-10-26,19.85,2018.0,18.85,0.059,0.056,0.0,0.0,0.0,0.0,,,,,,,,2018.0,18.85,0.151,0.144,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.85,0.223,0.212,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.85,0.079,0.075,0.0,0.0,0.0,0.0,,,,,,,1999-10-26,https://www.pro-football-reference.com/players/I/IngrKe01.htm
